Id,Hazard
575,3.57087206841
576,4.92584991455
585,2.40164232254
586,4.45785522461
589,2.48160052299
590,3.88701748848
591,3.64177250862
593,3.12170052528
594,3.16296267509
595,2.69408726692
596,3.30347537994
597,4.07699346542
598,3.35172533989
599,3.33810257912
600,4.48554039001
601,3.77890205383
609,3.39407634735
613,4.49537944794
619,5.56094360352
620,4.1225976944
621,6.0808672905
622,4.28157663345
623,2.67750668526
625,4.85558700562
626,2.86198711395
628,2.69475841522
629,4.78904008865
633,4.6706943512
634,4.16226100922
635,8.2608165741
636,3.15074729919
637,4.04798650742
638,3.16985011101
639,3.54555916786
640,4.12971878052
643,4.08608627319
645,3.22418570518
646,5.14412164688
647,2.54331302643
649,3.46655058861
650,3.90074682236
654,3.64626002312
656,2.38115501404
657,4.00991392136
661,5.05305528641
662,3.0157058239
663,4.16875076294
664,2.70416498184
667,3.76332354546
668,4.27564048767
672,2.87883400917
673,3.40120816231
675,4.19997501373
676,2.55787563324
677,3.60932707787
678,4.50433826447
679,5.02166557312
682,2.48914527893
684,3.24852705002
686,3.63275361061
687,6.53265810013
688,3.25392007828
689,3.2583694458
690,3.06845283508
691,4.91815376282
693,3.79030203819
694,3.2052063942
695,2.85113191605
696,3.20314264297
699,4.51785421371
702,5.53175926208
703,2.58326292038
704,2.22636318207
705,2.44417953491
708,4.4509601593
709,3.65547704697
710,3.40961718559
711,4.26850986481
712,4.840736866
713,4.99409675598
714,4.45652580261
724,3.99798870087
725,3.33249020576
727,2.19672250748
729,3.48143744469
731,4.84443902969
732,3.42578911781
735,4.86776161194
736,3.77810311317
738,3.8220281601
739,3.4531686306
741,5.05648851395
744,2.80340576172
745,4.33579730988
749,3.50452065468
750,3.51705861092
753,3.32363343239
754,3.47117400169
756,3.12593865395
759,4.28620243073
763,3.0806851387
764,2.95210814476
765,4.73024225235
770,4.61618947983
773,3.19356966019
774,3.60388803482
778,2.52268695831
780,3.71130824089
781,5.0317568779
783,7.48687505722
784,3.48529314995
790,3.44858694077
791,4.91440534592
792,3.45443129539
793,2.44140195847
794,3.7164273262
795,3.00436043739
796,3.693836689
801,5.91010379791
802,4.37080526352
805,3.87333965302
808,3.30869722366
809,4.11423110962
813,3.57992506027
814,6.9181060791
815,1.5701764822
816,5.26376867294
817,2.04082775116
821,3.01676559448
822,3.35505580902
823,3.33014321327
825,3.73140335083
826,3.84521436691
830,2.3667845726
832,4.06019496918
833,3.68340921402
835,2.27108335495
837,2.6313855648
838,2.57060909271
839,2.69023489952
841,4.49254512787
842,2.76808786392
844,5.01446294785
853,2.95264697075
855,3.77200818062
858,3.86085295677
859,3.12378716469
860,3.22762298584
861,2.88908529282
862,2.51637768745
868,2.63687300682
869,7.21154356003
874,5.22784614563
875,3.09098529816
877,4.33592319489
879,3.3846642971
885,4.50189399719
886,3.61408853531
887,3.81508183479
892,4.07841682434
894,3.26487231255
896,4.79477071762
898,2.51930832863
899,4.04349040985
900,4.00708198547
901,2.64366650581
903,4.70481204987
904,6.4450507164
906,3.7579164505
907,4.97762393951
908,3.52179503441
909,2.66862750053
915,3.60333657265
916,5.42255687714
917,4.05514192581
921,2.60370922089
922,4.96987247467
923,5.44442892075
924,4.30032348633
927,4.61924600601
929,2.66168570518
932,2.6104581356
934,2.1932144165
935,7.15901756287
937,4.33973693848
940,3.10131859779
944,5.3854932785
946,3.98006772995
948,5.14723157883
950,6.20727825165
952,3.34310173988
953,4.25579118729
956,2.99799156189
959,3.87299394608
960,4.13281536102
961,3.0877726078
962,5.01152896881
966,4.08817672729
968,4.6867852211
969,3.97829055786
971,3.97223591805
972,3.87361383438
978,2.20818805695
983,4.62040376663
984,5.20971250534
985,4.18899345398
987,3.10500454903
988,4.38380336761
989,3.28264117241
991,3.68351554871
992,3.14639687538
993,3.1892812252
997,2.76409649849
999,2.17782878876
1003,1.81519496441
1006,4.06867790222
1007,4.69005680084
1013,3.70463585854
1015,3.47334098816
1016,2.54637360573
1017,2.95793294907
1018,8.46626091003
1019,3.96204924583
1020,3.70898771286
1021,4.13366508484
1023,2.68744301796
1025,3.76822471619
1027,2.98747158051
1028,5.12542152405
1029,4.18276596069
1032,4.71226882935
1035,2.66804170609
1039,2.9133169651
1040,4.98407840729
1041,1.81147015095
1043,2.52141404152
1045,4.39601898193
1046,6.13159608841
1049,4.29320335388
1054,5.93210601807
1056,4.86587142944
1057,3.62872624397
1058,4.13343048096
1060,8.50069904327
1061,3.30037903786
1062,3.71277332306
1063,4.22772312164
1066,3.636095047
1071,3.46029186249
1072,2.60322594643
1076,6.05827856064
1077,2.93664884567
1078,3.21361637115
1082,4.03949165344
1083,2.82438826561
1085,4.44696187973
1086,4.0608663559
1088,4.26391410828
1089,5.95931434631
1090,5.63953495026
1093,3.30531525612
1094,4.41517782211
1095,4.68555164337
1096,3.77208948135
1097,3.02399969101
1098,4.04494762421
1103,3.46862244606
1104,3.83397769928
1109,3.4333922863
1110,3.39226007462
1111,5.34650850296
1113,3.22578597069
1114,2.33174085617
1115,3.10517311096
1117,3.84028553963
1118,2.46219587326
1121,4.0075674057
1122,2.62073683739
1124,4.23702812195
1125,2.20630741119
1126,4.78354978561
1127,2.92400193214
1128,5.6208486557
1130,3.39830446243
1132,3.98555874825
1135,4.55280971527
1136,3.66713476181
1139,5.68521165848
1140,4.16790866852
1141,2.56318712234
1147,4.73762178421
1150,7.13583230972
1152,4.18032073975
1154,5.24390077591
1157,2.13677740097
1158,2.84070205688
1160,5.84794044495
1162,3.82454705238
1163,2.18823051453
1164,4.04242897034
1171,3.49664092064
1173,2.65995836258
1174,4.52673959732
1176,3.8990585804
1178,3.84362149239
1182,4.39490604401
1185,4.35727214813
1188,2.85160827637
1189,2.19512915611
1192,5.26438951492
1194,3.20559120178
1195,4.21520996094
1199,4.14657115936
1200,2.37130260468
1203,4.70368671417
1204,6.71548604965
1206,4.75282526016
1209,3.58315420151
1214,4.25017118454
1215,3.84729933739
1217,2.96698141098
1219,5.41674041748
1220,4.38449954987
1221,3.11530327797
1222,5.62552499771
1223,2.19055318832
1225,4.89954614639
1226,2.14305305481
1228,4.51987266541
1229,3.88019704819
1231,2.32140827179
1233,3.62931919098
1234,3.27922320366
1235,2.40833282471
1236,3.9749994278
1238,4.8938369751
1240,4.5689406395
1241,4.54386377335
1242,9.69772434235
1244,3.08812403679
1245,2.31007385254
1248,3.82631421089
1250,2.93796515465
1251,3.2528219223
1252,5.45122861862
1253,6.13062810898
1255,3.63771820068
1258,3.39923381805
1261,4.40562820435
1262,4.50607728958
1267,3.37493157387
1268,3.80885148048
1270,3.12550401688
1271,7.00150585175
1274,4.36269283295
1275,2.66725826263
1276,4.69329881668
1277,2.71118378639
1279,3.0598154068
1280,4.01816654205
1281,3.48202872276
1282,4.62521934509
1285,4.91164970398
1289,1.79017412663
1293,2.51471710205
1294,5.01330089569
1295,4.19995117188
1296,3.71190571785
1298,4.78267908096
1300,3.93074131012
1301,3.98220324516
1302,2.70450139046
1303,2.02571296692
1304,5.5415892601
1306,3.54742264748
1308,5.24981021881
1311,3.98255133629
1312,2.7422106266
1313,4.0164899826
1314,4.21037006378
1315,2.97733211517
1316,2.30722546577
1317,4.9030418396
1319,3.44500088692
1320,2.41674470901
1321,4.1420135498
1322,6.02259635925
1324,3.48201346397
1326,3.64460253716
1327,4.32606506348
1328,2.73319602013
1329,3.44731855392
1330,6.89293146133
1332,4.61865711212
1333,4.60347127914
1334,5.56024312973
1335,2.56227016449
1336,3.83525443077
1339,2.90802693367
1344,2.95214915276
1346,5.75080394745
1350,3.11866760254
1351,4.16322422028
1352,3.3475420475
1354,3.11331987381
1356,2.48483562469
1358,4.77833557129
1359,5.17630147934
1361,2.75471782684
1363,3.0001308918
1364,3.12155389786
1366,2.71578574181
1368,4.44635677338
1370,2.65918326378
1371,2.58819794655
1374,4.72738838196
1375,2.8022043705
1376,4.45941543579
1377,3.3595457077
1379,4.3743853569
1380,3.70802950859
1382,2.90790510178
1384,3.648614645
1387,7.16823148727
1388,5.58218669891
1393,4.24147510529
1395,3.20272397995
1396,4.13910961151
1398,3.53039479256
1399,2.50890135765
1401,2.56626939774
1403,2.07157182693
1404,4.06060600281
1405,5.63490867615
1408,4.51439428329
1409,3.97585678101
1411,3.58390593529
1413,4.46385765076
1414,3.40817093849
1415,3.59817671776
1417,3.62568855286
1419,4.20349693298
1421,4.20614528656
1423,3.45143127441
1427,8.66715240479
1429,2.5810713768
1430,4.8532371521
1433,4.52506017685
1434,2.69477033615
1436,4.80149698257
1438,4.15293216705
1441,2.32627511024
1443,5.53634166718
1447,3.47036600113
1451,3.52603745461
1457,4.50676345825
1459,4.77993154526
1460,3.06897687912
1462,3.86240291595
1464,4.28833198547
1466,3.96368074417
1467,3.33670115471
1469,2.71207737923
1472,3.34384608269
1475,4.13926744461
1476,1.95759272575
1479,5.79772043228
1480,4.48184347153
1483,5.54644060135
1484,2.6610045433
1485,4.6228055954
1488,3.66327881813
1490,3.72129702568
1492,3.77521395683
1493,4.27584934235
1495,3.69302296638
1496,4.71898555756
1499,2.52087283134
1502,2.90238666534
1503,3.85374450684
1505,2.52107405663
1509,2.79000234604
1510,2.83395218849
1511,6.58536291122
1512,2.4921579361
1513,5.65598487854
1515,2.68964314461
1517,3.80441355705
1520,3.0183224678
1522,5.08333206177
1523,3.51449966431
1524,4.73785209656
1526,4.33070755005
1527,10.2998542786
1528,5.68918704987
1529,2.66962146759
1533,3.36906337738
1536,3.77222895622
1537,4.55824661255
1540,5.03465080261
1541,2.6824054718
1543,4.24682807922
1544,3.93847465515
1546,5.03835105896
1548,12.8030557632
1549,4.31046772003
1550,3.80539512634
1552,4.26180553436
1553,3.75937080383
1554,4.04175186157
1555,5.1885676384
1560,2.7840795517
1564,2.44978499413
1567,4.50872278214
1570,2.16542482376
1571,4.17989730835
1573,3.12063026428
1575,3.9297606945
1576,4.09974002838
1579,2.33865594864
1580,2.63504886627
1582,2.56123781204
1583,4.97850894928
1586,2.63101315498
1587,3.85068702698
1590,5.0471572876
1591,3.56719303131
1595,3.64034771919
1597,4.61639213562
1602,3.5299012661
1603,2.92597317696
1604,2.53622865677
1605,3.37662220001
1606,4.06882572174
1607,4.77549123764
1610,3.98478412628
1611,3.68543720245
1614,4.14957046509
1617,3.76269674301
1619,2.83057022095
1623,4.44723844528
1625,3.39317893982
1626,3.36539745331
1627,2.26726102829
1632,3.76264595985
1633,2.55177140236
1634,3.07639956474
1635,3.90522670746
1636,5.57980155945
1638,4.2089805603
1639,2.85376048088
1641,4.31101131439
1644,7.87467241287
1645,3.84861969948
1649,3.45746850967
1650,3.80072236061
1651,3.63900709152
1653,4.79606056213
1654,3.62546229362
1656,3.90290260315
1657,3.17748618126
1658,2.97889351845
1659,4.22153091431
1660,5.39598464966
1661,5.42756080627
1663,2.93807125092
1664,3.65331864357
1666,3.8649969101
1667,5.91628026962
1668,3.98605084419
1669,3.43106603622
1670,5.16913747787
1671,3.28025364876
1672,3.04282736778
1678,3.95215320587
1682,3.23573851585
1683,2.52224445343
1687,4.25324344635
1689,6.02389764786
1690,2.8950521946
1692,2.54731297493
1693,3.93446230888
1696,3.393419981
1698,3.99170637131
1700,10.5896196365
1702,4.63451194763
1704,3.74004912376
1706,2.16751050949
1707,3.71988368034
1710,4.35768985748
1711,2.51512598991
1712,4.18573093414
1717,3.06157827377
1721,4.65901660919
1722,3.01814341545
1723,12.4677228928
1725,2.43270111084
1729,4.32788562775
1730,4.25335264206
1732,3.93120932579
1733,3.111358881
1735,2.778850317
1737,4.10554695129
1739,2.58411121368
1740,3.86001133919
1741,2.69442653656
1742,4.91676521301
1744,8.60138702393
1746,3.1663210392
1752,1.85009241104
1753,3.17476677895
1754,4.81206560135
1757,2.5338602066
1759,3.66440606117
1760,4.47974491119
1761,7.26100826263
1762,1.92780220509
1763,3.60963344574
1765,4.59326171875
1766,4.070977211
1767,2.72906970978
1769,2.83909368515
1770,2.29421949387
1771,3.90575003624
1772,4.31896877289
1774,3.39785122871
1775,17.1362628937
1778,6.79274606705
1780,3.17964220047
1781,5.74130058289
1782,6.20765829086
1785,1.94128763676
1788,4.96469783783
1790,2.65374827385
1791,2.00698208809
1792,3.74895095825
1793,4.74795103073
1795,7.91443634033
1796,4.26655673981
1798,3.51157402992
1799,4.95898246765
1801,4.67040348053
1803,2.67238759995
1805,3.11729383469
1806,4.97096920013
1811,4.54744195938
1817,3.17116761208
1820,1.98713767529
1824,3.61066389084
1827,4.99396753311
1828,4.27735042572
1829,2.52625918388
1831,5.55469655991
1832,2.56887674332
1833,3.3549144268
1834,3.94508433342
1835,4.8777422905
1839,4.44151067734
1840,2.8485314846
1842,4.09770727158
1844,3.07852077484
1845,3.82203149796
1847,7.02580213547
1848,5.45827388763
1851,5.08028697968
1852,5.29932975769
1853,4.02612113953
1857,4.71052074432
1860,3.14397954941
1861,2.94050884247
1863,6.91486024857
1864,5.40051937103
1865,3.42292094231
1867,4.71008825302
1868,6.97668075562
1870,5.55835103989
1871,3.80201649666
1873,3.43874955177
1875,3.11236357689
1876,4.41995716095
1878,4.44394302368
1881,2.66556167603
1883,3.14058709145
1884,6.96578979492
1885,3.69100522995
1887,3.27864933014
1888,2.42667961121
1889,3.06023812294
1890,3.87129354477
1892,3.84629034996
1895,2.26695394516
1896,2.61537575722
1899,2.2442510128
1901,2.92074370384
1907,6.10668373108
1908,4.58505582809
1912,4.2401266098
1913,6.92232513428
1914,3.57837510109
1920,3.49712610245
1921,3.25076746941
1925,3.14861631393
1926,4.66944932938
1927,4.09362602234
1929,2.86257433891
1930,11.254319191
1931,2.30071878433
1932,2.8050558567
1933,2.77817678452
1935,3.32308793068
1936,2.72504329681
1937,3.0486946106
1939,4.40554428101
1940,4.27750492096
1943,4.94446277618
1946,3.86782026291
1949,3.94879746437
1951,2.97381663322
1952,3.03780961037
1956,3.66784858704
1957,4.29412937164
1958,3.49620652199
1959,5.35077142715
1960,4.6867351532
1962,3.63052010536
1963,4.18148517609
1964,1.51340305805
1965,3.65880656242
1968,3.09287071228
1969,4.69010305405
1972,7.50973415375
1976,3.75529789925
1979,4.0960278511
1981,5.01820373535
1985,3.00632619858
1988,4.03148365021
1991,2.72097635269
1994,4.54078531265
1995,7.57107639313
1998,4.71961736679
2001,6.42307853699
2002,4.00912666321
2003,5.2339630127
2005,4.6110663414
2006,2.96599626541
2007,3.66771578789
2010,2.67181634903
2012,5.74427747726
2014,4.77103328705
2015,4.14755773544
2017,7.89022159576
2019,2.84465265274
2020,3.28619599342
2021,2.49144935608
2023,5.2855758667
2024,2.46109867096
2026,3.49799847603
2027,2.00859498978
2028,3.48192048073
2029,7.89539766312
2030,3.1424870491
2031,3.63260102272
2032,4.80199861526
2033,2.39804029465
2036,4.50337696075
2037,5.68338298798
2038,4.05323123932
2040,2.4923286438
2042,2.90807747841
2045,4.05560493469
2046,3.08039999008
2048,3.36892652512
2053,6.49075984955
2054,3.09161901474
2061,6.10532426834
2064,2.56378173828
2066,3.13522195816
2067,2.74512290955
2068,4.96859359741
2070,4.64500617981
2075,2.18076610565
2079,5.00709152222
2082,2.65996623039
2084,3.52052807808
2086,4.64380121231
2088,2.4313120842
2089,4.36786460876
2092,5.25800418854
2093,3.64136838913
2096,4.60745286942
2098,4.08900642395
2104,2.10219240189
2106,2.60415554047
2112,3.47063279152
2113,2.4321308136
2114,4.25857639313
2121,5.44527816772
2125,3.44881343842
2130,2.48928403854
2131,4.951151371
2134,2.19283628464
2141,2.87439370155
2143,2.97834229469
2146,3.65166711807
2147,3.2415099144
2148,3.94284129143
2151,3.85068559647
2155,2.64682936668
2156,4.06889820099
2158,3.43968605995
2159,4.18619298935
2160,3.93020510674
2164,4.50846004486
2165,4.41519355774
2166,4.19930076599
2170,4.74256944656
2171,2.84315276146
2173,2.76706600189
2175,4.08164548874
2176,3.24352097511
2177,2.90123414993
2178,3.94458508492
2179,7.88249731064
2182,3.89949822426
2187,3.3103685379
2188,4.42898893356
2193,2.46372056007
2194,4.48611879349
2197,3.73342967033
2199,4.34118032455
2200,4.85971879959
2202,3.49429321289
2203,3.95499134064
2206,2.98253536224
2207,6.47932672501
2209,2.5558078289
2216,3.98716974258
2218,2.98537540436
2219,3.28399944305
2221,4.79905366898
2222,3.68955087662
2223,4.0123872757
2228,6.44392108917
2232,2.05133771896
2233,3.22241258621
2234,3.45897746086
2235,1.67522358894
2236,3.33872461319
2237,2.50765752792
2238,5.29903364182
2239,3.73852610588
2241,3.12939143181
2243,3.89172363281
2244,1.99770534039
2245,3.0682451725
2250,2.9138379097
2251,3.5850713253
2252,3.24106836319
2254,5.07434606552
2258,2.06353998184
2263,2.27396678925
2265,5.20644617081
2266,4.0578751564
2267,2.74576091766
2268,3.53945970535
2270,3.90317416191
2275,3.85978579521
2276,1.96928298473
2279,2.89998865128
2281,2.9579474926
2284,3.0464861393
2289,5.03306388855
2290,9.01693630219
2292,3.76405692101
2293,2.74664950371
2294,2.25265693665
2301,5.31502056122
2302,2.87454319
2303,4.04242420197
2305,4.09585952759
2306,3.19643902779
2308,2.64026045799
2309,4.84904050827
2310,4.52781438828
2312,5.08014202118
2313,4.93002986908
2314,5.08824729919
2316,3.63213419914
2317,4.13061332703
2320,3.87812662125
2321,3.52580547333
2322,4.70525169373
2323,3.91633057594
2324,3.15256285667
2328,2.97392416
2329,4.06051254272
2332,7.65393590927
2333,6.5869550705
2334,3.89877271652
2335,3.54062604904
2336,2.51787257195
2337,5.31943035126
2338,3.85842967033
2343,4.18163013458
2345,3.82777786255
2349,3.74786376953
2350,5.29824018478
2351,2.24376153946
2352,7.13775444031
2354,3.09539699554
2356,7.13986635208
2358,2.57808065414
2360,4.58082151413
2362,4.91326189041
2364,7.43213844299
2366,2.95728516579
2369,3.0196018219
2370,4.71246147156
2371,3.16760873795
2372,3.48091554642
2377,1.99933099747
2378,4.43277359009
2380,2.69314670563
2382,2.334233284
2385,3.01468753815
2387,2.64839053154
2388,4.08418989182
2389,3.75672888756
2392,4.41915798187
2396,5.95716190338
2398,3.65579414368
2401,3.515853405
2402,2.71550941467
2404,6.36270713806
2405,3.1615395546
2406,3.58673119545
2408,4.31230926514
2414,3.63451504707
2415,3.67287302017
2416,3.36290955544
2417,3.27672863007
2420,3.45765161514
2421,4.55647420883
2423,4.19657087326
2424,2.67875647545
2426,5.07689476013
2427,3.4738779068
2429,3.65766167641
2430,3.41496944427
2432,5.55323457718
2436,4.00670623779
2437,2.40737342834
2439,3.37849259377
2440,1.94143819809
2443,4.7353272438
2446,2.77340841293
2447,3.01532435417
2448,3.40785813332
2449,4.81313228607
2450,3.35412764549
2455,4.94535732269
2458,4.63782691956
2464,4.65034246445
2466,3.70522999763
2468,3.95301413536
2469,4.35009384155
2472,2.74347710609
2473,4.18294239044
2474,4.82431697845
2475,3.20721912384
2476,2.33151984215
2478,5.36865472794
2479,5.67319297791
2484,2.40341520309
2485,2.58433651924
2487,5.17493677139
2494,3.00843214989
2495,3.66057825089
2498,4.02526283264
2499,2.77383518219
2501,3.94056105614
2503,5.04338359833
2507,2.27337670326
2508,6.35837745667
2509,5.39234924316
2515,3.89849233627
2516,3.07124018669
2517,5.27758312225
2520,3.24848508835
2522,2.93965506554
2524,4.15116500854
2525,4.29401350021
2526,5.62627506256
2527,3.80825066566
2529,4.00186634064
2530,2.28107428551
2531,4.06196498871
2534,4.88866472244
2541,3.85080313683
2545,2.45231318474
2547,3.25507330894
2548,3.41496992111
2549,12.034122467
2550,3.17756843567
2552,3.71792006493
2553,2.65973472595
2554,2.90375828743
2560,3.88318324089
2561,2.57496023178
2564,4.27432060242
2567,3.44668674469
2573,3.74885106087
2576,2.81320548058
2578,1.85279262066
2579,2.82730937004
2580,4.84234333038
2583,4.99538373947
2584,3.5020301342
2587,3.82376813889
2588,7.77421283722
2590,3.85131025314
2591,3.00172781944
2592,4.70060968399
2593,5.94017505646
2597,3.60151910782
2604,6.42377853394
2607,4.36430931091
2610,3.45312309265
2611,2.64795303345
2615,4.26882791519
2616,3.96650362015
2617,4.35205936432
2618,3.90123677254
2619,3.4415063858
2620,4.88608026505
2621,3.84417462349
2622,4.28583621979
2624,3.06204104424
2625,4.0247220993
2626,3.57622051239
2627,2.98496031761
2628,5.75310182571
2631,3.10802268982
2635,4.37364864349
2636,2.52233815193
2639,4.5293469429
2640,3.29983997345
2641,4.14986419678
2643,4.09034061432
2645,5.47042798996
2646,4.07347297668
2647,4.81536626816
2650,2.47618150711
2656,2.2691423893
2659,4.82790565491
2660,3.36408162117
2662,2.52585887909
2663,4.35185718536
2665,5.18476629257
2668,9.36489391327
2669,3.67902970314
2670,3.63338184357
2671,4.93031549454
2682,7.32349681854
2683,4.81984853745
2687,3.84200644493
2692,2.73294377327
2694,4.44195079803
2697,4.83589172363
2701,2.85639452934
2703,9.14866352081
2704,4.39083814621
2706,5.47585248947
2707,2.87480831146
2708,3.31703042984
2710,3.96703720093
2713,4.51289987564
2715,5.2336268425
2716,4.35826778412
2717,4.44644117355
2721,4.76550245285
2722,4.31171417236
2724,2.64314103127
2729,3.81400680542
2730,3.69418144226
2731,3.22480297089
2734,6.07311344147
2735,3.71160387993
2736,4.68412303925
2739,3.85408616066
2741,2.27864980698
2742,4.43437576294
2744,3.93009400368
2747,3.93721604347
2748,4.35628223419
2750,3.60712504387
2752,3.5700480938
2754,3.78688359261
2756,4.13439750671
2757,4.2374124527
2758,4.90451908112
2763,3.53629136086
2764,4.09051561356
2765,3.6723947525
2767,2.42413496971
2768,2.41467952728
2772,3.74691796303
2773,3.11958956718
2774,6.09411525726
2776,5.91467666626
2777,3.89433217049
2778,8.12033843994
2782,4.20253181458
2783,2.5604660511
2785,4.37375640869
2787,2.98023581505
2791,5.37674760818
2793,4.90724086761
2795,5.3789229393
2797,4.83385467529
2799,7.14447164536
2800,5.19917106628
2801,3.26827192307
2802,3.84563970566
2805,2.46621131897
2806,3.11744976044
2808,2.94488453865
2809,9.89440250397
2812,3.88331055641
2815,7.00172042847
2821,2.86710119247
2822,2.87657737732
2825,3.85552310944
2827,3.09719705582
2828,4.11335039139
2829,3.60197663307
2832,3.75549173355
2834,3.49800252914
2836,4.75793218613
2838,3.78009748459
2839,4.00517368317
2842,3.33565378189
2844,2.19802761078
2847,3.32918143272
2851,4.72006177902
2854,3.59776163101
2857,4.43198394775
2858,3.00483489037
2859,2.74391961098
2860,2.37694430351
2861,4.86497449875
2862,4.82323598862
2864,2.65565109253
2865,5.18205881119
2866,2.76903605461
2868,3.31866264343
2869,3.20873403549
2871,3.25739908218
